"ID","A","B","QUANTIDADE"
"206187","Wild celery","Liquor","1"
"206188","Blackberry","Parsnip","2"
"206190","Cattle (Beef, Veal)","Peanut","72"
"206195","Banana","Vaccinium (Blueberry, Cranberry, Huckleberry)","24"
"206196","Grape","Wheat bread","40"
"206201","Pineapple","Radish","5"
"206203","Brassicas","Kohlrabi","1"
"206205","Lobster","Salmon","2"
"206207","Chili","Rubus (Blackberry, Raspberry)","15"
"206217","Beer","Liquor","3"
"206221","Apple","Parmesan cheese","88"
"206222","Coffee","Pecan nut","30"
"206229","Adzuki bean","Common thyme","6"
"206230","Apple","Domestic pig","41"
"206252","Prunus (Cherry, Plum)","Corn","8"
"206256","Coffee","Peach","26"
"206257","Black tea","Red wine","65"
"206260","Avocado","Pear","18"
"206267","Liquor","Essential oil","1"
"206268","Lingonberry","Sweet orange","5"
"206271","Cheese","Unknown","1"
"206272","Pecan nut","Unknown","1"
"206276","Sour orange","Mackerel","3"
"206286","Hazelnut","Cheese","5"
"206287","Domestic pig","Sheep (Mutton, Lamb)","44"
"206289","Green bell pepper","Walnut","1"
"206293","Garlic","Peanut","9"
"206296","Butter","Cashew nut","7"
"206303","Red grape juice","Haddock","1"
"206305","Baked potato","Common sage","1"
"206308","Sweet orange","Common thyme","13"
"206315","Sheep (Mutton, Lamb)","Domestic pig","3"
"206317","Common bean","Chayote","1"
"206322","Citrus","Radish","3"
"206324","Essential oil","Potato","52"
"206333","Guava","Hazelnut","6"
"206342","Roe","Common pea","10"
"206346","Lime","Essential oil","1"
"206350","Parsley","Other fermented milk","1"
"206354","Blue cheese","Mushrooms","57"
"206358","Carrot","Ginger","22"
"206368","Cattle (Beef, Veal)","Mushrooms","1"
"206378","Brussel sprouts","Rice","5"
"206382","Baked potato","Olive","24"
"206392","Gadus (Common cod)","Winter squash","5"
"206404","Liquor","Rubus (Blackberry, Raspberry)","1"
"206408","Bean","Fruits","2"
"206411","Banana","Swiss cheese","49"
"206434","Broccoli","Prunus (Cherry, Plum)","3"
"206440","Chicken","Peanut oil","1"
"206441","Nectarine","Common sage","5"
"206444","Cumin","Peanut","1"
"206450","Cattle (Beef, Veal)","Watermelon","1"
"206451","Lingonberry","Domestic pig","6"
"206458","Globe artichoke","Domestic pig","2"
"206469","Elderberry","Common pea","18"
"206470","Almond","Other fermented milk","1"
"206477","Prunus (Cherry, Plum)","Vaccinium (Blueberry, Cranberry, Huckleberry)","20"
"206483","Cattle (Beef, Veal)","Almond","9"
"206490","Liquor","Tarragon","1"
"206500","Pecan nut","Bean","25"
"206501","Cattle (Beef, Veal)","Garden rhubarb","3"
"206507","Carrot","Watermelon","12"
"206515","Cattle (Beef, Veal)","Shallot","10"
"206523","Fishes","Sweet orange","8"
"206524","Sweet bay","Lovage","12"
"206532","Juniperus communis","Sweet orange","2"
"206557","Green tea","Scallop","21"
"206562","Cardamom","Peanut","15"
"206564","Cauliflower","Shallot","2"
"206566","Cinnamon","Kohlrabi","1"
"206575","Banana","Sausage","19"
"206580","Domestic pig","Other fermented milk","6"
"206584","Whisky","Peanut","3"
"206594","Vaccinium (Blueberry, Cranberry, Huckleberry)","Fennel","7"
"206597","Kohlrabi","Grape","11"
"206599","Cottage cheese","Tamarind","22"
"206607","Oat","Scallop","3"
"206609","Durian","Skipjack tuna","1"
"206612","Adzuki bean","Yam","1"
"206655","Globe artichoke","Cheese","2"
"206657","Domestic pig","Allspice","1"
"206675","Eggs","Yogurt","14"
"206678","Mango","Star anise","2"
"206681","Cumin","Mushrooms","2"
"206682","Sesame","Cardamom","7"
"206690","Sour orange","Haddock","3"
"206691","White mustard","Salmon","6"
"206706","Sesame","Tea","7"
"206711","Garlic","Potato","5"
"206717","Liquor","Sweet orange","23"
"206719","Lettuce","Meat","2"
"206725","Buttermilk","Vinegar","1"
"206732","Brussel sprouts","Carrot","2"
"206738","Cauliflower","Gadus (Common cod)","10"
"206748","Swiss cheese","Turnip","1"
"206752","Rice","Liquor","1"
"206754","Guava","Swede","3"
"206755","Sweet basil","Cattle (Beef, Veal)","1"
"206765","Essential oil","Turkey","4"
"206766","Green tea","Mung bean","49"
"206779","Nutmeg","Tuna","6"
"206782","Coriander","Quince","6"
"206791","Scallop","Sausage","18"
"206795","Banana","Ginger","2"
"206802","Barley","Strawberry","37"
"206804","Almond","Mackerel","1"
"206806","Banana","Pineapple","32"
"206808","Lima bean","Wheat","4"
"206830","Cucumber","Hazelnut","1"
"206834","Carrot","Domestic pig","5"
"206837","Sour cherry","Yogurt","5"
"206843","Sweet marjoram","Turkey","2"
"206846","Cauliflower","Garden onion","6"
"206853","Essential oil","Salmon","1"
"206867","Fenugreek","Peanut oil","5"
"206868","Banana","Yam","1"
"206869","White champagne","Common sage","2"
"206877","Eggs","Bean","20"
"206879","Prunus (Cherry, Plum)","Durian","9"
"206885","Fig","Quince","16"
"206888","Rubus (Blackberry, Raspberry)","Tamarind","30"
"206889","Plain cream cheese","Lovage","10"
"206892","Pepper (Spice)","Rum","7"
"206894","Black tea","Sesame oil","3"
"206906","Macadamia nut","Sweet potato","4"
"206908","Crab","Liquorice","10"
"206918","Mandarin orange (Clementine, Tangerine)","Peanut","14"
"206924","Butter","Soybean oil","3"
"206956","Blackberry","Pepper","15"
"206957","Chicken","Adzuki bean","1"
"206974","Parsnip","Rubus (Blackberry, Raspberry)","2"
"206977","Cashew nut","Sweet bay","2"
"206979","Lemon grass","Rum","7"
"206982","Lima bean","Watermelon","2"
"206989","Bean","Unknown","1"
"206996","Vaccinium (Blueberry, Cranberry, Huckleberry)","Watermelon","9"
"206998","Plant","Fishes","3"
"207000","Wild celery","Nutmeg","8"
"207006","Sweet orange","Strawberry","2"
"207010","Honey","Nectarine","7"
"207012","Passion fruit","Winter squash","5"
"207015","Elderberry","Plant","7"
"207016","Apricot","Fig","23"
"207021","Chicken","Coriander","10"
"207025","Liquorice","Squid","3"
"207033","Skipjack tuna","Mushrooms","16"
"207041","Potato chip","Walnut","3"
"207046","Rum","Meat","28"
"207061","Cheese","Grape","56"
"207064","Cauliflower","Coconut","4"
"207065","Cashew nut","Parmesan cheese","13"
"207069","Swiss cheese","Cattle (Beef, Veal)","34"
"207071","Blue cheese","White bread","40"
"207077","Cashew nut","Blue cheese","9"
"207079","Apricot","Other fermented milk","2"
"207080","Green tea","Domestic pig","57"
"207081","Blackberry","Domestic pig","31"
"207084","Cabbage","Red wine","17"
"207092","Asparagus","Cloves","8"
"207104","Sweet marjoram","Scallop","3"
"207108","Citrus","Lemon","33"
"207109","Green tea","Nuts","6"
"207110","Green cabbage","Fishes","7"
"207121","Blackcurrant","Prunus (Cherry, Plum)","1"
"207125","Ginger","Juniperus communis","27"
"207126","Sweet marjoram","Bivalvia (Clam, Mussel, Oyster)","1"
"207129","Black tea","Peanut","76"
"207133","Apple cider","Vanilla","16"
"207134","Gin","Essential oil","1"
"207146","Cream","Barley","9"
"207147","Globe artichoke","Sherry","2"
"207151","Parsley","Unknown","1"
"207155","Broccoli","Papaya","3"
"207163","Passion fruit","Watermelon","9"
"207171","Guava","Turkey","23"
"207174","Sweet marjoram","Mushrooms","2"
"207180","Essential oil","Sherry","16"
"207199","Greek feta cheese","Herring","34"
"207208","Elderberry","Nuts","7"
"207211","Black raspberry","Peanut","21"
"207220","Sweet marjoram","Rose hip","1"
"207224","Grape","Cattle (Beef, Veal)","52"
"207226","Globe artichoke","Shrimp","2"
"207230","Sweet basil","Shrimp","1"
"207233","Cocoa bean","Domestic pig","1"
"207238","Blackcurrant","Plant","12"
"207241","Fishes","Kale","1"
"207253","Peppermint","Watermelon","2"
"207254","Essential oil","Kelp","1"
"207262","Cottage cheese","Wheat","4"
"207273","Chicken","Lettuce","2"
"207279","Blue cheese","Vanilla","28"
"207286","Pear","Cheese","17"
"207287","Domestic pig","Saffron","2"
"207288","Black raisin","Plant","1"
"207293","Pecan nut","Pepper (C. frutescens)","5"
"207295","Cream","Mate","9"
"207304","Cauliflower","Whisky","7"
"207309","Grapefruit","Nutmeg","2"
"207311","Almond","Red wine","1"
"207318","Apricot","Mandarin orange (Clementine, Tangerine)","3"
"207322","Almond","Flour","2"
"207324","Garden tomato","Yogurt","20"
"207330","Fenugreek","Peanut","8"
"207331","Butter","Essential oil","1"
"207334","Essential oil","Barley","3"
"207346","Catfish","Corn","21"
"207347","Green tea","Shrimp","43"
"207362","Popcorn","Cattle (Beef, Veal)","22"
"207372","Eggs","Meat","18"
"207373","Globe artichoke","Vaccinium (Blueberry, Cranberry, Huckleberry)","2"
"207377","Coconut","Pepper","1"
"207378","Cucumber","Plant","2"
"207379","Cheddar Cheese","Plant","1"
"207381","Cheese","Nuts","5"
"207400","Chicken","Lemon","18"
"207401","Sour orange","Blue cheese","9"
"207407","Domestic pig","Bean","46"
"207414","Spearmint","Strawberry","17"
"207430","Bean","Rose hip","5"
"207432","Domestic pig","Mentha","6"
"207433","Corn","Soy bean","49"
"207441","Gadus (Common cod)","Domestic pig","37"
"207446","Buttermilk","Meat","1"
"207451","Green bell pepper","Red wine","17"
"207453","Pear","Pistachio","4"
"207461","Apple cider","Bean","16"
"207465","Sweet marjoram","Vanilla","5"
"207467","White mustard","Sesame","1"
"207477","Barley","Papaya","27"
"207486","Carrot","Sheep (Mutton, Lamb)","6"
"207487","Grape","Pepper (C. frutescens)","6"
"207496","Sweet bay","Pepper (C. frutescens)","11"
"207502","Liquor","Cheese","1"
"207513","Essential oil","Blue cheese","1"
"207515","Cheese","Tuna","44"
"207521","Rice","Vaccinium (Blueberry, Cranberry, Huckleberry)","37"
"207523","Lemon","Parmesan cheese","25"
"207530","Oat","Cheese","22"
"207531","Blackberry","Fruits","9"
"207536","Mozzarella cheese","Pistachio","5"
"207541","Black raspberry","Essential oil","3"
"207543","Coffee","Enokitake","52"
"207545","Butterfat","Mushrooms","1"
"207546","Blackcurrant","Cheese","32"
"207548","Nectarine","Plant","4"
"207551","Sweet bay","Lingonberry","2"
"207555","Green tea","Vaccinium (Blueberry, Cranberry, Huckleberry)","35"
"207561","Liquor","Eggs","1"
"207566","Green bell pepper","Turkey","1"
"207567","Citrus","Lemon","9"
"207578","Rice","Cucumber","9"
"207583","Cheese","Garlic","5"
"207591","Domestic pig","Mushrooms","53"
"207604","Sesame oil","Shiitake","2"
"207609","Hazelnut","Star anise","1"
"207623","Lime","Cheese","17"
"207628","Sausage","Nutmeg","2"
"207632","Broccoli","Cardamom","2"
"207635","Cheese","Mushrooms","14"
"207639","Wild celery","Common oregano","1"
"207641","Plant","Lingonberry","6"
"207642","Coffee","Shrimp","48"
"207644","Citrus","Popcorn","2"
"207651","Cheddar Cheese","Rum","84"
"207661","Haddock","Pecan nut","22"
"207662","Prunus (Cherry, Plum)","Winter squash","4"
"207663","Swiss cheese","Mandarin orange (Clementine, Tangerine)","2"
"207674","Essential oil","Tarragon","1"
"207679","Cottage cheese","Plant","1"
"207680","Blue cheese","Papaya","58"
"207685","Pear","Plant","2"
"207687","Catfish","Green tea","36"
"207692","Lima bean","Mozzarella cheese","43"
"207696","Vaccinium (Blueberry, Cranberry, Huckleberry)","Sour cherry","11"
"207697","Crab","Pear","7"
"207699","Plant","Nutmeg","6"
"207701","Meat","Cattle (Beef, Veal)","2"
"207740","Green bell pepper","Star anise","4"
"207747","Fennel","Red wine","1"
"207750","White mustard","Blue cheese","8"
"207778","Lemon","Lemon","2"
"207779","Coffee","Swiss cheese","70"
"207782","Rum","Pepper (C. frutescens)","7"
"207785","Leek","Mandarin orange (Clementine, Tangerine)","11"
"207786","Potato chip","Sherry","8"
"207788","Cheese","Wheat","1"
"207792","Broccoli","Potato chip","2"
"207797","Guava","Garden rhubarb","4"
"207805","Lemon","Roe","1"
"207807","Durian","Tea","3"
"207809","Green bell pepper","Fig","4"
"207817","Cattle (Beef, Veal)","Cassava","1"
"207828","Milk (Cow)","Salmon","42"
"207830","Swiss cheese","Butterfat","1"
"207838","Mackerel","Mushrooms","10"
"207842","Leek","Tuna","18"
"207849","Shrimp","Turkey","23"
"207854","Essential oil","Garden tomato","9"
"207874","Elderberry","Sausage","18"
"207880","Almond","Sour cherry","1"
"207886","Cumin","Fruits","2"
"207887","Coconut","White wine","30"
"207889","Domestic pig","Lard","1"
"207891","Essential oil","Parmesan cheese","4"
"207896","Parsley","Common thyme","7"
"207904","Crustaceans","Cheese","1"
"207906","Domestic pig","Potato chip","19"
"207907","Liquor","Red wine","82"
"207925","Mushrooms","Prunus (Cherry, Plum)","28"
"207931","Sesame","Barley","3"
"207944","Whisky","Citrus","2"
"207956","Plain cream cheese","Bivalvia (Clam, Mussel, Oyster)","14"
"207964","Lemon","Tamarind","13"
"207965","Liquor","Salmon","1"
"207967","Apricot","Rosemary","9"
"207973","Vaccinium (Blueberry, Cranberry, Huckleberry)","Tea","35"
"207975","Cheese","Cheese","129"
"207976","Rum","Prunus (Cherry, Plum)","38"
"207985","Dill","Swiss cheese","9"
"207987","Cinnamon","Blackcurrant","6"
"207995","Cereals and cereal products","Rye bread","1"
"207997","Cheese","Black raisin","12"
"208000","Cucumber","Strawberry","1"
"208001","Cheddar Cheese","Sweet marjoram","5"
"208009","Sheep (Mutton, Lamb)","Yogurt","15"
"208017","Cattle (Beef, Veal)","Citrus","17"
"208035","Liquorice","Peanut","17"
"208037","Blue cheese","Cheese","127"
"208040","Lingonberry","Lichee","1"
"208054","Cauliflower","Vinegar","2"
"208060","Buttermilk","Sheep (Mutton, Lamb)","2"
"208066","Chicken","Milk (Cow)","1"
"208069","Kelp","Domestic pig","1"
"208073","Green tea","Garden rhubarb","4"
"208077","Domestic pig","Strawberry","2"
"208081","Cumin","Allspice","1"
"208099","Common pea","Peanut","35"
"208101","Quince","Tea","22"
"208111","Domestic pig","Baked potato","58"
"208112","Plain cream cheese","Vanilla","27"
"208121","Eggs","Nutmeg","1"
"208123","Garlic","Meat","2"
"208127","Mango","Prickly pear","16"
"208128","Chili","Peppermint","10"
"208130","Vaccinium (Blueberry, Cranberry, Huckleberry)","Sweet orange","15"
"208133","Avocado","Kohlrabi","8"
"208141","Durian","Parsley","2"
"208143","Vaccinium (Blueberry, Cranberry, Huckleberry)","Sweet orange","3"
"208146","Vaccinium (Blueberry, Cranberry, Huckleberry)","Milk (Cow)","37"
"208149","Mentha","Peach","8"
"208163","Coconut","Cream","8"
"208168","Coriander","Adzuki bean","5"
"208172","Vaccinium (Blueberry, Cranberry, Huckleberry)","Kohlrabi","11"
"208181","Sesame","Garden tomato","3"
"208183","Essential oil","Cheese","4"
"208193","Grape","Sweet potato","6"
"208198","Buttermilk","Corn","7"
"208204","Coriander","Common thyme","8"
"208205","Rice","Star anise","1"
"208206","Peanut","Shrimp","44"
"208208","Green bell pepper","Cattle (Beef, Veal)","4"
"208209","Cattle (Beef, Veal)","Durian","8"
"208236","Apple","Guava","73"
"208247","Common thyme","Walnut","1"
"208251","Liquorice","Okra","7"
"208252","Nutmeg","Shiitake","7"
"208256","Essential oil","Peanut","1"
"208257","Cattle (Beef, Veal)","Cheese","2"
"208261","Grape","Star anise","1"
"208264","Greek feta cheese","Fruits","1"
"208265","Green bell pepper","Garden tomato","28"
"208267","Passion fruit","Turmeric","4"
"208273","Peanut","Other fermented milk","9"
"208282","Liquor","Rye bread","1"
"208294","Strawberry","Pepper","18"
"208297","Citrus","Citrus","6"
"208307","Fishes","Mozzarella cheese","34"
"208311","Popcorn","Mushrooms","12"
"208315","Chicken","White mustard","9"
"208316","Cattle (Beef, Veal)","Tea","1"
"208317","Essential oil","Essential oil","5"
"208326","Enokitake","Garden rhubarb","4"
"208329","Grape","Cattle (Beef, Veal)","52"
"208338","Coconut oil","Plant","6"
"208344","Cheese","Mandarin orange (Clementine, Tangerine)","17"
"208354","Lemon grass","Mate","3"
"208356","Asparagus","Flour","2"
"208357","Prickly pear","Roe","1"
"208367","Crab","Peanut","23"
"208368","Butter","Cheese","63"
"208375","Plant","Mushrooms","2"
"208376","Coconut oil","Greek feta cheese","11"
"208379","Rice","Sesame","11"
"208383","Peach","Pepper","6"
"208387","Cocoa bean","Mandarin orange (Clementine, Tangerine)","1"
"208389","Cocoa bean","Whisky","61"
"208399","Cereals and cereal products","Sesame","1"
"208410","Citrus","Winter squash","1"
"208422","Potato chip","Swiss cheese","11"
"208445","Apricot","Sesame","4"
"208447","Cheddar Cheese","Red wine","77"
"208451","Chicken","Cattle (Beef, Veal)","1"
"208457","Vaccinium (Blueberry, Cranberry, Huckleberry)","Peppermint","8"
"208461","Cocoa bean","Peanut oil","8"
"208474","Chives","Mung bean","5"
"208478","Common buckwheat","Lentils","1"
"208480","Sweet basil","Mandarin orange (Clementine, Tangerine)","1"
"208495","Domestic pig","Vinegar","10"
"208498","Blackcurrant","Sake","4"
"208499","Coriander","Mozzarella cheese","6"
"208502","Pepper (Spice)","Spearmint","4"
"208505","Elderberry","Barley","22"
"208507","Liquor","Swiss cheese","2"
"208510","Sesame","Garden tomato","10"
"208519","Common buckwheat","Fennel","3"
"208520","Grape","Pepper","6"
"208522","Green bell pepper","Sweet marjoram","8"
"208535","Shiitake","Turmeric","1"
"208556","Apricot","Mushrooms","30"
"208572","Honey","Vaccinium (Blueberry, Cranberry, Huckleberry)","11"
"208576","Fruits","White wine","2"
"208580","Rice","Cereals and cereal products","1"
"208587","Prickly pear","Sausage","2"
"208592","Essential oil","Cattle (Beef, Veal)","29"
"208595","Dill","Green tea","23"
"208600","Sausage","Yogurt","13"
"208603","Fruits","Bean","2"
"208604","Brussel sprouts","Coconut oil","1"
"208609","Carrot","Salmon","12"
"208611","Meat","Prunus (Cherry, Plum)","10"
"208615","Cabbage","Sour cherry","2"
"208630","Prunus (Cherry, Plum)","Lemon grass","2"
"208634","Cinnamon","White mustard","5"
"208635","Pistachio","Pepper (C. frutescens)","1"
"208639","Domestic pig","Chervil","1"
"208660","Greek feta cheese","Saffron","3"
"208663","Butter","Parsnip","1"
"208664","Vaccinium (Blueberry, Cranberry, Huckleberry)","Allspice","5"
"208666","Wild celery","Cheese","18"
"208668","Chinese cabbage","Garden tomato","1"
"208669","Blackcurrant","Cocoa bean","33"
"208670","Bean","Whisky","2"
"208674","Cucumber","Plant","1"
"208687","Liquorice","Shiitake","24"
"208692","Buttermilk","Vanilla","2"
"208696","Peanut","Red wine","39"
"208697","Peanut","Scallop","30"
"208703","Lingonberry","Tamarind","2"
"208706","Buttermilk","Mushrooms","3"
"208709","Banana","Juniperus communis","24"
"208713","Watermelon","Sweet orange","10"
"208715","Angelica","Lovage","1"
"208718","Roe","Sweet orange","1"
"208724","Honey","Plant","16"
"208731","Juniperus communis","Hazelnut","5"
"208739","Butter","Mandarin orange (Clementine, Tangerine)","20"
